"Label","ID","Spot N links","Spot frame","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot median intensity","Spot median intensity","Spot median intensity","Spot position","Spot position","Spot position","Spot radius","Spot track ID","Track N spots","H","HtoL","adaxials","checked"
"",""," "," ","Mean ch0","Mean ch1","Mean ch2","Std ch0","Std ch1","Std ch2","Median ch0","Median ch1","Median ch2","X","Y","Z"," "," "," ","Tag","Tag","Tag","Tag"
"","","","","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(micron)","(micron)","(micron)","(micron)","","","","","",""
"311","311","2","16","550.3237047858613","107.542693511473","8783.257185319031","69.86317853139508","3.5597680548345854","3446.6574774103065","524.0","107.0","7238.0","358.1831585688963","384.1249840877213","64.22136248478816","2.896643797366879","9","54","0","1","0","1"
"312","312","2","15","565.6016388285407","107.25200373819587","10023.155996051188","68.27626835104714","3.7328011159015904","6029.43621917572","553.0","107.0","7031.0","360.85701269163496","385.55301782445736","70.36878218675007","2.896643797366879","9","54","0","1","0","1"
"313","313","2","14","533.7728378885204","107.31705127176245","10409.453123849435","55.03537181552495","3.812749922140293","6721.060191241629","519.0","107.0","7345.0","360.30882988586484","389.54762859714305","75.48054604269647","2.896643797366879","9","54","0","1","0","1"
"314","314","1","13","495.2405307973854","107.02929820494043","9064.329632054298","55.83827857467412","3.5301578864733654","4560.948898366185","482.0","107.0","7056.0","358.88418927540954","390.17479749021425","82.1456227458141","2.896643797366879","9","54","0","1","0","1"
"315","315","2","40","235.8323562252076","122.567827172417","7481.489863643282","22.350020311537467","7.701988928116695","2558.744428848668","241.0","125.0","7674.0","373.03566771756704","312.69330769986567","42.544969303515806","2.7618414951596093","11","32","0","1","0","1"
"316","316","2","41","224.07384202104734","126.40190889477178","8982.080621045536","19.140018325093557","8.695626792966296","2893.6992913778295","224.0","126.0","8691.0","371.81544933370407","311.3545008032929","39.90112610263337","2.7618414951596093","11","32","0","1","0","1"
"317","317","2","42","213.66581273068078","130.42612196496498","7993.113755658077","17.047751216128614","8.889303917597982","1841.2933028464668","212.0","130.0","7553.0","372.18309890998364","309.88388064840245","42.801084813638006","2.7618414951596093","11","32","0","1","0","1"
"318","318","2","39","241.27915626954055","116.98400391565893","6278.873212300643","25.547021451241147","6.342110506602786","2053.16482553288","246.0","119.0","6164.0","372.7373036245115","318.6254057687564","40.98672468991661","2.7618414951596093","11","32","0","1","0","1"
"319","319","2","38","270.1674072147797","122.51657958030047","7540.362690033681","27.393877948842114","7.449134306603454","2846.573303962265","274.0","123.0","7103.0","372.23986418232363","324.4702715211857","41.77457284446378","2.7618414951596093","11","32","0","1","0","1"
"320","320","2","37","275.9395592418422","119.64198985894741","7264.5288052527385","36.436983133305816","7.323379793106471","1809.0692878515963","276.0","121.0","7152.0","369.6384682659301","329.8239027489845","46.97799012417649","2.7618414951596093","11","32","0","1","0","1"
"321","321","2","43","200.74773168860045","133.71087327972504","7888.740534902144","15.662453057923237","10.052021513940105","1930.9477000799152","202.0","138.0","7778.0","370.75484497995825","308.87834639116153","42.708765579557515","2.7618414951596093","11","32","0","1","0","1"
"322","322","2","44","187.877858118905","134.3565054100025","8695.481611141831","15.481029503591975","9.867759536516857","2484.5695582935555","187.0","134.0","8121.0","371.4766535531846","305.57652784081273","40.16280419197196","2.7618414951596093","11","32","0","1","0","1"
"323","323","2","45","181.35951781924317","140.31641057023865","10289.694761197663","14.180063401428285","11.161631748869148","2896.2460511082086","181.0","140.0","9257.0","371.3413946079436","303.42813952294864","40.08056077969498","2.7618414951596093","11","32","0","1","0","1"
"324","324","2","46","171.5049719167539","143.2593037260534","9172.769362226132","13.140975187748733","11.91186837448994","2293.8345032937914","171.0","146.0","8726.0","371.9525507246896","301.440085519748","42.60081637849409","2.7618414951596093","11","32","0","1","0","1"
"325","325","2","47","166.38242134578198","144.04526183023688","6703.641665530772","12.57453566432136","11.856804974841427","2830.254487027705","165.0","145.0","5600.0","370.4675862105955","297.7105908616418","39.73729001841144","2.7618414951596093","11","32","0","1","0","1"
"326","326","2","48","160.08074765605565","149.46510532256534","6626.301135696866","11.772124814906679","11.89691131076648","3089.16651735753","160.0","149.0","5089.0","371.6170899692656","296.42380806416537","39.75236799287345","2.7618414951596093","11","32","0","1","0","1"
"327","327","2","49","153.7535797561384","151.6053532357812","5350.7165752357505","11.74509384962562","12.754732643321354","2680.9426833785824","152.0","151.0","4370.0","372.5029281858925","291.1568501611105","41.80304338961328","2.7618414951596093","11","32","0","1","0","1"
"328","328","2","50","150.9491253795543","150.06802685295813","4809.73396856954","11.16026795374294","11.887940879793197","1567.4933037449546","151.0","151.0","4226.0","373.7475054826897","281.74420622662615","46.699908019521025","2.7618414951596093","11","32","0","1","0","1"
"329","329","2","51","149.70086852221297","151.6347162557563","4361.195747573333","11.756226783245733","13.321682249760569","909.3290497341158","146.0","154.0","4211.0","372.6523082869444","275.22611260199307","48.287821176081316","2.7618414951596093","11","32","0","1","0","1"
"330","330","2","52","146.81784335826163","158.43659926089245","5428.129819956089","11.668193850024739","13.791513642342597","2531.9613508669236","146.0","159.0","4619.0","373.8021449592274","269.0908985844338","49.198802913674584","2.7618414951596093","11","32","0","1","0","1"
"331","331","2","53","148.18766808672606","160.92290483599106","10876.989440778661","11.896659050068585","15.777562529623731","6295.915813094974","144.0","164.0","8272.0","371.49839321383314","265.563256677873","50.928210891774405","2.7618414951596093","11","32","0","1","0","1"
"332","332","2","54","142.1001060538406","168.58955469609126","11202.159440316555","10.428096241362525","14.453587510351817","4849.62510330481","141.0","170.0","10064.0","371.0743789741864","265.0762252048075","46.696839052978156","2.7618414951596093","11","32","0","1","0","1"
"333","333","2","55","136.19698308000926","179.434432537231","9872.336106895098","8.7189259215253","15.487718934558284","3605.7783438286206","134.0","184.0","9436.0","371.6488694884178","264.5044380283189","46.70686978177409","2.7618414951596093","11","32","0","1","0","1"
"334","334","2","56","133.42894995699893","186.68534043301932","10156.708047974073","8.521294897939812","17.23123433370942","4034.182864736791","132.0","190.0","9696.0","370.1390474090975","264.21905240384496","49.245641195366005","2.7618414951596093","11","32","0","1","0","1"
"335","335","2","57","131.3015867268277","196.67448961515728","11476.31630984014","8.461482624945061","17.64690602293391","4013.3207859118734","129.0","201.0","10195.0","370.876445675392","260.8055077546046","51.60480738625304","2.7618414951596093","11","32","0","1","0","1"
"336","336","2","58","128.57956760636893","209.95383719777837","8849.15368008369","7.661941750615481","18.947308935740946","4750.19857420853","128.0","212.0","7619.0","372.83085828903796","260.69801829226105","52.20216472313112","2.7618414951596093","11","32","0","1","0","1"
"337","337","2","59","124.87122201203668","207.8706167268913","6887.6330112495625","6.992210834611771","17.73725065066447","2912.153720006621","124.0","210.0","6205.0","373.325419952217","260.2534643096143","52.5437589072536","2.7618414951596093","11","32","0","1","0","1"
"338","338","2","60","124.08058254271917","214.67108193766313","4607.166793413288","7.550984599153349","18.721537391259666","1057.992729043021","124.0","209.0","4431.0","377.3342153936862","260.54965157877183","52.69356060415246","2.7618414951596093","11","32","0","1","0","1"
"339","339","2","61","124.06269357431913","215.49555878373863","6602.537312688432","7.384484187615933","18.429212514102353","3154.898888607339","123.0","210.0","5286.0","377.02746833361084","258.9737822426141","49.6998139399578","2.7618414951596093","11","32","0","1","0","1"
"340","340","2","62","123.00212044030494","225.51436853333567","6163.002249114192","6.978743613429999","21.967660964183747","3634.0115415969194","123.0","222.0","4970.0","377.59383075413206","258.25598419220626","52.465173578610845","2.7618414951596093","11","32","0","1","0","1"
"341","341","1","63","122.61856410950098","220.2516313426374","6074.965884791934","7.434104567410224","20.199277115170677","2822.5481771907016","122.0","216.0","5339.0","376.57071422684385","257.0958405597561","45.23124047249891","2.7618414951596093","11","32","0","1","0","1"
"342","342","2","45","157.67146626466266","128.68080789425684","10064.189894561514","12.388406527236173","9.393724465923745","3223.12264277131","156.0","128.0","9108.0","378.97063355831887","320.26521405686947","28.46876576756798","2.7618414951596093","1","25","0","1","0","1"
"343","343","2","46","150.0754419396766","131.05226473134525","9637.020755325908","11.471278145394598","10.876041943550293","3433.244363129826","149.0","131.0","8673.0","379.50261321985545","319.0494304423996","29.369604842388387","2.7618414951596093","1","25","0","1","0","1"
"344","344","2","34","268.2891938640913","113.8425046890608","5103.2270672737395","39.317395676946404","6.129841867066622","718.7774353616469","248.0","113.0","5056.0","372.94776872619013","346.74682026108627","42.21544146380532","2.7618414951596093","13","31","0","1","0","1"
"345","345","2","33","275.5105749603131","112.58817650173867","5070.060544440442","35.00185946963381","6.166597710445515","1022.0708424632444","259.0","112.0","5031.0","372.0660397054439","352.90268972165813","42.39976665325297","2.7618414951596093","13","31","0","1","0","1"
"346","346","2","32","270.03381333287274","111.7519197716586","4267.774971139161","30.96918297811618","5.531787254303379","848.1595536256036","262.0","112.0","4387.0","371.4895532606024","354.43750312827217","46.072952800452846","2.7618414951596093","13","31","0","1","0","1"
"347","347","2","31","260.0030044566893","111.17456014595211","4320.583405943297","26.161786765502573","5.080624133482455","716.7040095935058","254.0","111.0","4210.0","371.0285116505665","353.87261532135295","49.79063184452946","2.7618414951596093","13","31","0","1","0","1"
"348","348","2","30","256.82516938887125","110.16653640402633","4728.822574080818","24.556660513740756","5.043284285012077","762.2812186259831","250.0","109.0","4853.0","369.02521062597464","353.6795830039036","47.32885869897778","2.7618414951596093","13","31","0","1","0","1"
"349","349","1","29","266.9186935102825","109.83280870220457","4041.0910809980683","28.306200328177226","4.561086264646995","531.6507132131748","257.0","109.0","3972.0","370.07576779785944","353.55430399834444","47.76893428964862","2.7618414951596093","13","31","0","1","0","1"
"350","350","2","36","269.8578934546307","116.36850425979955","7340.195497920024","26.38807420329072","6.736095578736377","2164.529109975437","271.0","117.0","7041.0","368.33129527592627","334.83305782711756","47.10746515601667","2.7618414951596093","11","32","0","1","0","1"
"351","351","2","35","264.9633294782657","115.53610554305614","7761.349512552456","25.9041032871333","6.141615200726221","3718.9784946566565","265.0","115.0","6603.0","367.028220795512","341.84210362934044","45.75375504025932","2.7618414951596093","11","32","0","1","0","1"
"352","352","2","34","266.35195141918854","113.45184432036146","8865.800961475335","30.983052945176787","6.00302805654621","3295.075366245697","267.0","114.0","8392.0","365.3319191084494","348.4048629191902","49.455092152560155","2.7618414951596093","11","32","0","1","0","1"
"353","353","2","33","256.88035317844975","112.13055285949443","10384.719030624507","24.802315041322924","5.5099460998494525","3571.246072053835","258.0","112.0","9521.0","364.4985901502474","354.243826943845","48.119913938646505","2.7618414951596093","11","32","0","1","0","1"
"354","354","1","32","247.66337138705214","110.33896866645537","11014.319265403707","22.25518948991425","4.980311252538928","3917.8575007369805","253.0","110.0","10137.0","363.947131048905","355.53118573811315","51.073729051444474","2.7618414951596093","11","32","0","1","0","1"
"355","355","2","46","187.8753406969232","160.19477740862467","6172.201571671141","19.584626228967924","17.795174518975433","2117.4408003815356","187.0","162.0","5670.0","388.5455888968414","300.96101003411604","39.5632188466118","2.7618414951596093","17","33","0","1","0","1"
"356","356","2","47","185.963905474771","169.12086821954404","7951.077758458486","19.98802519568133","18.426372033389253","4060.4235527036876","180.0","170.0","6970.0","387.2302828926738","298.72218544457","33.31865219782914","2.7618414951596093","17","33","0","1","0","1"
"357","357","2","48","170.43515803814537","178.92775494617834","10853.597926584975","17.132221370357417","19.057554504844706","3935.2857108551984","170.0","177.0","8686.0","386.7564672347138","297.79519712456937","34.94834025452427","2.7618414951596093","17","33","0","1","0","1"
