"Label","ID","Detection quality","Spot N links","Spot frame","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot median intensity","Spot median intensity","Spot median intensity","Spot position","Spot position","Spot position","Spot radius","Spot sum intensity","Spot sum intensity","Spot sum intensity","Spot track ID","Track N spots","Honly","HtoL","checked","last peak"
"",""," "," "," ","Mean ch0","Mean ch1","Mean ch2","Std ch0","Std ch1","Std ch2","Median ch0","Median ch1","Median ch2","X","Y","Z"," ","Median ch0","Median ch1","Median ch2"," "," ","Tag","Tag","Tag","Tag"
"","","","","","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(micron)","(micron)","(micron)","(micron)","(Counts)","(Counts)","(Counts)","","","","","",""
"797","797","","2","60","249.63081764814618","148.13367675699604","11125.721346619579","42.94570620008826","14.252850699367057","4142.545605902952","258.5","151.0","10114.5","367.5997652029512","307.49139499303107","49.60026325438301","2.8966437973668793","133964.0","79492.0","5894432.0","14","26","0","1","1","1"
"798","798","","2","61","225.71654067286056","154.4664589324445","8562.689998235686","34.9127105794421","14.874209263938468","3192.8076511547747","238.0","160.0","6996.0","366.9552400478474","305.5909549297766","46.942983788916365","2.8966437973668793","128976.0","87833.0","4877493.0","14","26","0","1","1","1"
"799","799","","2","75","126.86566765452812","206.50498519489088","9662.87473528815","8.007191842551986","24.7285871739165","4277.010695577481","128.0","211.0","8211.0","368.21013271673246","268.29856293217506","59.42488914603707","2.8966437973668793","73258.0","118986.0","5613740.0","17","37","0","1","1","1"
"800","800","","2","63","223.81883321997893","153.36116327612302","8646.358017013523","28.648189537577373","14.660199634962918","1908.8827530222866","233.0","156.0","8394.0","366.9759885697964","309.8319942501772","50.69589679640788","2.8966437973668793","124675.0","85739.0","4812989.0","17","37","0","1","1","1"
"801","801","","2","64","207.75025306413144","157.9765610831626","8245.282277532166","28.13119356387596","16.890703913033047","2759.227816730785","212.0","162.0","7493.0","367.51126178011543","307.94084153259206","52.37265701366941","2.8966437973668793","112615.0","85769.0","4622981.0","17","37","0","1","1","1"
"802","802","","2","65","190.4684186388231","160.36725487205248","7781.707119165514","20.943944532229093","18.287195026863774","2400.0223472231646","197.0","165.0","7677.5","366.8818350970469","304.25845334433706","50.792004403888114","2.8966437973668793","104833.0","87923.0","4308306.0","17","37","0","1","1","1"
"803","803","","2","66","177.01150175776527","162.92283968954766","6449.930487597745","22.08596481861061","17.227552989122145","1103.0625216337232","176.0","165.5","6334.0","369.0587519597997","297.16969407991627","52.75873428089215","2.8966437973668793","98326.0","90309.0","3558452.0","17","37","0","1","1","1"
"804","804","","2","67","169.5291139761574","168.384403282384","6903.033838141771","16.596119013475366","16.205099751350147","1791.5494288153297","173.0","172.0","6669.5","367.321504600463","292.65923956038887","55.57376070200683","2.8966437973668793","91670.0","91561.0","3673093.0","17","37","0","1","1","1"
"805","805","","2","68","156.2347187022982","170.02084913017057","6832.679429131683","15.52577128144793","18.690059870101766","1686.8947200876553","156.0","171.0","6701.0","368.48613311267735","284.1619562629266","59.404552502155596","2.8966437973668793","89640.0","97366.0","3913856.0","17","37","0","1","1","1"
"806","806","","2","69","149.94182527781925","169.6858335031176","8150.938393715035","14.150581092863284","19.070585378855753","2404.9372511151123","151.0","174.0","7644.0","367.8603939519874","281.07845229218316","52.71774770429349","2.8966437973668793","83360.0","94986.0","4495608.0","17","37","0","1","1","1"
"807","807","","2","70","140.57326192511906","180.79506332293","7963.823751837757","11.35239714305827","21.627322345617486","2773.8373871113336","141.0","186.0","7358.0","367.7742461808491","277.2672156224921","54.06836639690238","2.8966437973668793","76046.0","97214.0","4426383.0","17","37","0","1","1","1"
"808","808","","2","71","138.14983671611526","174.879948860695","7328.8568388196145","9.629019021464607","19.89629656645321","2327.9483002607","138.0","175.0","6694.5","366.28675043253816","276.6084303755156","50.201730682891814","2.8966437973668793","79989.0","101207.0","4263641.0","17","37","0","1","1","1"
"809","809","","2","72","133.98502730579906","180.1237612357083","8984.099825204563","9.17079568072282","21.636631546309513","2252.905860614649","135.0","182.0","8805.5","367.2351146863672","274.35095254256305","54.14846107485871","2.8966437973668793","72881.0","97513.0","4843803.0","17","37","0","1","1","1"
"810","810","","2","73","130.60474895775238","198.47535671225617","8014.226350929517","8.534248140802855","20.321631095826035","2820.358403857764","131.0","203.0","7450.5","366.9801734329673","272.79074083441566","59.640439063867646","2.8966437973668793","75118.0","114033.0","4612874.0","17","37","0","1","1","1"
"811","811","","2","74","128.40522455349446","198.5304549369346","9431.705699420625","8.053453545018854","20.977172325425418","3364.369564805511","128.0","201.0","8511.0","367.3841747834676","271.08585977711255","62.060875619191656","2.8966437973668793","74127.0","114562.0","5489918.0","17","37","0","1","1","1"
"812","812","","2","51","462.2798998761206","118.46807077312788","4630.041754415362","98.2692509649704","7.033119325954581","1870.7034375892347","476.0","119.0","4097.0","367.279472592657","318.0039813715288","40.23798080934597","2.8966437973668793","254391.0","65421.0","2517442.0","14","26","0","1","1","1"
"813","813","","2","50","424.6752831401939","117.16996709958336","4254.358689793517","86.67435723307626","6.349913985939285","1171.1573117210467","434.0","117.0","3879.0","367.7240993238377","325.1371127049772","39.073180041928325","2.8966437973668793","230220.0","63689.0","2381867.0","14","26","0","1","1","1"
"814","814","","2","48","426.24354603217995","115.67229344179273","4751.133291631706","73.75961015354174","6.693073860844814","1236.6168845602801","443.0","116.0","4545.0","367.1078379056885","339.0443466956865","31.550460012756652","2.8966437973668793","232026.0","62413.0","2574268.0","14","26","0","1","1","1"
"815","815","","2","47","423.6202723886338","113.18968228272216","5720.480372222058","76.33046700029315","5.840985735415867","1818.8101390264367","452.0","113.0","5584.0","366.637328751867","339.83562729935943","31.583618595841152","2.8966437973668793","228808.0","60697.0","3074736.0","14","26","0","1","1","1"
"816","816","","2","46","357.509525984995","112.30660826203152","5355.740679855906","72.62226670915616","6.015538550363384","1921.796287503397","388.0","112.0","4492.0","366.97877539111863","342.7215066743502","35.98354912153682","2.8966437973668793","189140.0","60157.0","2936120.0","14","26","0","1","1","1"
"817","817","","2","45","334.2190976851881","111.44052565763832","7954.767198358195","52.07492067770732","5.215656125561879","3043.9586455469807","354.0","112.0","7767.0","367.28259326258","344.23057154068107","34.1204690322308","2.8966437973668793","191739.0","63807.0","4558921.0","14","26","0","1","1","1"
"818","818","","2","44","278.00060865308825","109.72179533950941","9183.71644372598","35.94221095237962","4.846508826961692","2426.284524723848","293.0","109.0","10111.0","368.022342393834","345.74267273321794","33.021492448717986","2.8966437973668793","150202.0","58740.0","4759215.0","14","26","0","1","1","1"
"819","819","","2","43","242.15046648035894","108.74972128229741","8559.640621823768","27.56881475680415","4.3118182158995495","2501.4744232878124","248.0","109.0","8379.0","366.2706472129947","346.72317276200795","34.8015102363217","2.8966437973668793","136379.0","61217.0","4851766.0","14","26","0","1","1","1"
"820","820","","2","56","419.9228248168602","126.29576776936231","9271.635633815358","83.91396665400605","9.048511695290935","3451.487292758398","451.0","126.0","8377.0","364.33415604864797","318.23636030781523","49.29384653738262","2.8966437973668793","232228.0","69947.0","5485789.0","17","37","0","1","1","1"
"821","821","","2","57","385.0518658606232","128.05417561827133","9227.183408617637","75.9064294268199","11.339754660744289","4257.53767153825","425.0","130.5","7352.0","365.1294256139185","316.7173871582789","51.39166286105383","2.8966437973668793","220442.0","73253.0","5425117.0","17","37","0","1","1","1"
"822","822","","2","58","356.27156013158543","127.80097313462595","9779.814162116216","64.48237749763179","10.258802239329178","3028.3169309693485","387.0","129.0","10003.0","365.5959603023466","316.35252343511877","54.04201357266557","2.8966437973668793","188928.0","68171.0","5178129.0","17","37","0","1","1","1"
"823","823","","2","59","317.8512561761719","135.14400103976595","7145.274841468519","56.17852934409753","12.081941497565133","2523.33729931623","326.5","136.0","6442.0","368.8225993607397","313.7968771319996","54.770767668250926","2.8966437973668793","184769.0","79113.0","4234471.0","17","37","0","1","1","1"
"824","824","","2","60","294.88034530120206","140.04388801611748","8775.956344498232","46.4558646917886","12.700915487935733","2590.008048651793","302.0","140.0","8296.5","368.39067105444343","314.4547641604271","57.69142631864615","2.8966437973668793","171454.0","81392.0","5113125.0","17","37","0","1","1","1"
"825","825","","2","61","261.27226798371146","137.49569732395435","8557.369761432163","33.76448807421507","13.490269043352567","2645.1648188755353","276.0","140.0","7964.0","369.1058376113045","313.50641180124876","55.91301435796663","2.8966437973668793","148950.0","78183.0","4936032.0","17","37","0","1","1","1"
"826","826","","2","62","250.12413977738115","144.65197027398185","9005.134876192771","35.20685255729805","16.81786308343927","3434.4883402915098","263.0","146.0","7731.5","369.0854846008843","311.3762432437828","58.252924303275634","2.8966437973668793","137823.0","80060.0","5028469.0","17","37","0","1","1","1"
"827","827","","2","12","635.7122882349328","106.90315027375296","6375.920490462308","64.41624569207711","3.7321844121559273","1376.3562037350746","646.0","107.0","6244.0","356.0163749850528","402.4703036258553","79.63735260358162","1.8863749027795975","103738.0","17366.0","1037532.0","3","49","0","1","1","1"
"828","828","","2","11","604.1686301390594","107.22184020891318","6288.032373560929","55.536181586292464","3.2869043886083205","1684.6526300596279","614.0","107.0","5758.0","356.2761566053475","399.00312462381896","83.82876277491945","1.8863749027795975","98115.0","17425.0","1007785.0","3","49","0","1","1","1"
"829","829","","2","10","574.9727826989837","107.07726904467054","9187.73452087655","44.97595802238741","3.42517127432508","2300.577251740178","584.5","107.0","9555.5","355.7086321937184","396.33351934653535","89.51872587476872","1.8863749027795975","89030.0","16485.0","1382306.0","3","49","0","1","1","1"
"830","830","","2","9","571.8732117271697","106.99922435839545","7751.0233552328","40.619902402978376","3.4370289708447648","2719.3874958105157","582.0","107.0","6795.0","356.2839935366778","393.5636487869386","93.24257536370689","1.8863749027795975","90074.0","16788.0","1224994.0","3","49","0","1","1","1"
"831","831","","2","8","573.5170957655397","107.12820714018709","6779.381144562953","53.073685616608856","3.8717616220362996","1821.327836945022","584.5","107.0","6524.0","355.75991626056","392.0819580792106","98.41677694218873","1.8863749027795975","88693.0","16613.0","1059846.0","3","49","0","1","1","1"
"832","832","","2","6","546.6336891533035","107.3563615024684","6908.301912993535","47.41809110729264","3.43064321027934","1741.146440394922","561.5","107.0","6501.5","360.1132589783608","386.53472194969703","108.91432918554862","1.8863749027795975","83948.0","16544.0","1039864.0","3","49","0","1","1","1"
"833","833","","2","7","580.9738812817687","107.0372647454262","8456.717937483405","49.23289231194082","3.495848209453845","2059.971030683515","586.0","106.0","8128.0","357.0454720318152","389.2350775650734","103.58305411840902","1.8863749027795975","94197.0","17324.0","1364640.0","3","49","0","1","1","1"
"834","834","","2","4","491.73846934095803","107.46593543933702","6548.462895530122","42.86919189444974","3.5856337516150223","2173.3643510897687","500.0","108.0","5854.0","365.99200954145414","380.5230533285146","110.9418629305452","1.8863749027795975","80088.0","17397.0","1065607.0","3","49","0","1","1","1"
"835","835","","1","3","484.81133158202977","107.94725745611892","6255.664500381831","45.777161916977256","3.5241874366327113","2255.5771095394257","493.0","108.0","5241.5","369.7955776240526","376.70524481449587","104.12745576804193","1.8863749027795975","76416.0","16984.0","1009146.0","3","49","0","1","1","1"
"836","836","","2","48","136.85775532784646","201.52808740009198","11139.700979166346","8.484411226847946","19.45340094454004","4921.815431959075","137.5","204.5","10375.5","360.9808621440806","305.01127698808335","17.413262282159028","1.8863749027795975","21218.0","31563.0","1725319.0","3","49","0","1","1","1"
"837","837","","2","49","130.5406303148176","201.4126589315306","12775.527591939517","9.126340976058406","18.141359099121846","3560.209247511206","128.0","202.5","12743.0","363.89646088789186","299.0750891861152","17.51488524859033","1.8863749027795975","19480.0","30072.0","1879148.0","3","49","0","1","1","1"
"838","838","","2","50","130.84395423176974","216.09634165653048","11744.97481478752","7.347705499044638","20.808456508843435","3512.787174476994","131.0","215.0","11045.0","364.1657596312278","289.992525403005","22.478954406003353","1.8863749027795975","19871.0","32995.0","1796584.0","3","49","0","1","1","1"
"839","839","","1","51","126.64322363855457","198.546231461748","9326.939024373087","8.503867528260225","26.65909159967107","1995.7194554231653","126.0","197.0","8800.0","365.65911993034456","282.85390067087235","22.23726066028089","1.8863749027795975","19800.0","30957.0","1463357.0","3","49","0","1","1","1"
"840","840","","2","35","290.1979276712384","113.61322560143473","8398.676425675161","33.77573302703119","5.702824459877134","2283.696700736095","296.0","113.0","8187.0","339.12993631684594","333.5063529023228","42.416895560547914","2.8966437973668793","164312.0","64454.0","4695592.0","8","47","0","1","1","1"
